gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue Male VarMale Female VarFemale
ENSG00000116221 MRPL37 protein_coding 1 -0.0331364666010082 5.27483609636392 -1.79883195426867 0.0737437137148608 0.222753213629892 -6.84503749891324 0.122117113176186 5.31014780943106 0.0714692568883963 5.18880392270944 0.191023693520525
ENSG00000185666 SYN3 protein_coding 22 -0.0684753689466338 3.64367206466089 -1.67473829487654 0.0957460508641221 0.262926666101648 -6.84545883147902 0.144140885413757 3.7529597117285 0.577076098583261 3.37740761544161 1.18125888653396
ENSG00000196562 SULF2 protein_coding 20 0.0586574330234833 5.64620290186162 1.8120308484562 0.0716710341331639 0.219077446366741 -6.84656246532856 0.120101994832577 5.6394074968732 0.0810947035952149 5.66275897946976 0.125522735023162
ENSG00000165948 IFI27L1 protein_coding 14 0.0534980275644781 3.16287643414588 1.61487721497798 0.108112965194413 0.28416840019464 -6.8469132102832 0.155785966550958 3.14062777030436 0.123074640761854 3.21708226968703 0.171555822882586
ENSG00000204311 DFNB59 protein_coding 2 -0.0420974125609116 1.76039322237039 -1.39364924415255 0.165165535008139 0.367362048863614 -6.84703548586544 0.201394144518387 1.75043746151937 0.134922988254382 1.78464907608013 0.112706088931577
ENSG00000135636 DYSF protein_coding 2 0.0884268163902141 4.93529111377308 1.77248002488599 0.0780297731050555 0.231276651908555 -6.84800501155338 0.126789807499938 4.86140794671521 0.455945740228697 5.11529737533226 0.980827387607123
ENSG00000175911 AC127496.1 protein_coding 17 -0.0725376962784441 0.272103094730229 -1.11819594963032 0.264993981854755 0.489824333551222 -6.84803148541666 0.268530058902359 0.351384343884343 0.434709120870389 0.0789451422456583 0.734161080804308
ENSG00000221838 AP4M1 protein_coding 7 -0.0340042865283538 3.4638076259373 -1.64448902342529 0.101844631674422 0.274191274280097 -6.84817746095311 0.150316335856858 3.48212827155764 0.045246947538062 3.41917187115322 0.0343323146644659
ENSG00000167851 CD300A protein_coding 17 0.071178785405084 0.0650567601947388 1.07015193200316 0.286003571974079 0.511930989691485 -6.84850675776707 0.28064930506647 0.0389422245420439 0.685221488619011 0.128681265239486 1.1366144782411
ENSG00000270178 RP11-494H4.3 lincRNA 3 -0.0703045669170328 -1.30054769398663 -0.759788193677591 0.448388857685802 0.663208072119047 -6.8488159025577 0.363581983319381 -1.26888771144816 0.739994459653173 -1.37768292417127 1.9061674589914
ENSG00000067141 NEO1 protein_coding 15 0.0450103981248741 6.2767340175073 1.81215110022347 0.0716523740547936 0.219077446366741 -6.84927887815573 0.120101994832577 6.25164838203439 0.189127087044503 6.33785174756858 0.364298945423571
ENSG00000131043 AAR2 protein_coding 20 0.04303783945256 3.75558827445655 1.67945638367569 0.0948219715977971 0.26142414291878 -6.84943751524052 0.143317176563131 3.73754824062743 0.0398852821958643 3.79954035687657 0.0953845555930413
ENSG00000255693 RP11-766N7.3 lincRNA 12 -0.0808857407266541 2.78277291269007 -1.57390417451907 0.117289838921428 0.29812101824006 -6.84943898642748 0.163435029876201 2.89718323670259 0.307273438412779 2.50402775964141 2.44336129360549
ENSG00000182545 RNASE10 protein_coding 14 0.0609224996036413 -0.352594044758676 0.968097291702021 0.334312660203899 0.560184407097962 -6.84988317620675 0.30710265197241 -0.356790410159158 0.36180917264779 -0.342370172692047 0.228695495351634
ENSG00000249087 C1orf213 protein_coding 1 0.055379407100037 2.79810066919596 1.55954626833997 0.12064782396768 0.303704290347552 -6.8500563052249 0.166495874928596 2.77153701250072 0.0862357520852031 2.86281939641708 0.0838521542981818
ENSG00000159335 PTMS protein_coding 12 -0.0561324806952158 7.16469049665842 -1.80424961660291 0.0728870506405497 0.221086562429749 -6.85029565829852 0.121203426545513 7.20162574816339 0.179852346662219 7.07470279299177 0.461112606844828
ENSG00000132423 COQ3 protein_coding 6 -0.0359637171876401 3.37841040093472 -1.63826831338666 0.103136659974797 0.276092632978345 -6.85106191024195 0.151358693143466 3.39305646607523 0.0912635731849554 3.34272726041059 0.167397040690757
ENSG00000114982 KANSL3 protein_coding 2 -0.0363628737883507 5.784767546452 -1.81062450592724 0.0718895616747299 0.219479863700534 -6.85135009651677 0.120322606882541 5.79920832544147 0.0276164527822042 5.74958455764131 0.0252228984122538
ENSG00000095574 IKZF5 protein_coding 10 0.0330697205288852 4.96422173529307 1.77985732273849 0.0768097508603969 0.228637646151344 -6.85145319564086 0.12534305950706 4.92630350905571 0.132129689079612 5.05660432285318 0.138678270598791
ENSG00000094796 KRT31 protein_coding 17 0.104565596721071 0.498582525502387 1.19987434793112 0.231786772756069 0.450990261311463 -6.85146096739307 0.247240557765579 0.506495911506678 0.684238372108918 0.479302639601022 1.77694825690686
ENSG00000205084 TMEM231 protein_coding 16 0.0410621479395884 3.84969191456192 1.69103890512029 0.0925839748451721 0.257299576085398 -6.85234262469002 0.141056018635993 3.83540204368228 0.032572848069282 3.88450723634141 0.0439427865208657
ENSG00000198750 GATSL2 protein_coding 7 -0.0666754690341613 0.463552214203084 -1.14350318483193 0.254369174072999 0.478221286938359 -6.85245030767224 0.262169070733785 0.552924938618444 0.596617253076652 0.245807758354751 0.658455711025571
ENSG00000233822 HIST1H2BN protein_coding 6 0.0587336647616075 -0.341612980638568 0.983216621060318 0.326838746221379 0.552068157531071 -6.85260686133217 0.302653185449458 -0.38669822739483 0.189874845644853 -0.231768924905129 0.507238979461345
ENSG00000131242 RAB11FIP4 protein_coding 17 -0.0515459100219188 8.30773022341334 -1.78306956442906 0.076283448195787 0.227597698180577 -6.85288666563019 0.12477294228193 8.33600596641674 0.114789789303245 8.23884023136871 0.223823487668445
ENSG00000128917 DLL4 protein_coding 15 -0.111468616059429 2.37231602854614 -1.48029826440035 0.140565941909346 0.332489309806923 -6.85315231382846 0.18227631383593 2.37399370196521 0.524420005345778 2.36822860603423 0.667397744960084
ENSG00000138036 DYNC2LI1 protein_coding 2 0.0494750839614633 4.70425267035331 1.76689681154908 0.078963638289409 0.232851687669703 -6.85351721899709 0.127653268983462 4.68401113916177 0.217845345710306 4.75356840089272 0.191001840310596
ENSG00000138443 ABI2 protein_coding 2 -0.0273711677589866 8.15481033019253 -1.78450202576903 0.0760497078504945 0.227294619753044 -6.85367380111155 0.124606789515678 8.19874182153672 0.102741967452272 8.04777724219032 0.262228811503641
ENSG00000136881 BAAT protein_coding 9 -0.0718167102955494 0.594517519036412 -1.18401638707544 0.237989269564265 0.458835488045583 -6.85385790842623 0.251541444946382 0.666170049015472 0.21501865857838 0.419945900541974 0.82755368342644
ENSG00000101457 DNTTIP1 protein_coding 20 0.0331336810980893 3.62633045847414 1.66419652918479 0.0978370248377127 0.266640873252317 -6.85406417021494 0.146177077159711 3.61378016906637 0.0564837969161742 3.6569075272131 0.0669302828477539
ENSG00000023909 GCLM protein_coding 1 -0.0475747713130624 4.57299188809703 -1.75389202980179 0.0811744362829575 0.23702994830418 -6.85455651108854 0.129943862768689 4.57227325236885 0.149673003379744 4.57474274605295 0.128049269885434
ENSG00000127837 AAMP protein_coding 2 0.0292968006818128 6.26548810123319 1.81098456226019 0.0718335611970707 0.219350874467012 -6.85571001934573 0.120251892783418 6.26838746317984 0.0460179212672347 6.2584242012177 0.0322112170874484
ENSG00000157426 AASDH protein_coding 4 0.0393447591212513 3.29997865785445 1.62510147019419 0.105914730728299 0.280843049298176 -6.8558668340694 0.153962952439706 3.28553542061677 0.0924291748910926 3.3351676358517 0.0568672105423997
ENSG00000256422 RP11-886D15.1 lincRNA 11 -0.0928212873488085 1.1956264035573 -1.31017348534515 0.191829632133147 0.401583502859312 -6.85605105657536 0.2201549296157 1.29537128421951 0.499669739256358 0.952611603398483 2.27190499857121
ENSG00000108175 ZMIZ1 protein_coding 10 0.0417703381057198 6.96922964155069 1.8039890337519 0.0729280662347968 0.221150713557436 -6.85608397549951 0.121238595288502 6.9779714768393 0.103197307945357 6.94793135193843 0.0838251020148521
ENSG00000198556 ZNF789 protein_coding 7 0.0354964668454795 3.56919791819973 1.65808439181593 0.0990661301284298 0.268850443655786 -6.85616558771218 0.147388401363004 3.54873598359574 0.0586286858321334 3.61905063159853 0.0788860362489836
ENSG00000183530 PRR14L protein_coding 22 -0.0386044716283399 5.33990774077934 -1.7930029880445 0.0746746679212286 0.224671879041765 -6.8561774769801 0.123168958298557 5.37282387004283 0.0899606282295222 5.25971208039194 0.105818040990351
ENSG00000215012 C22orf29 protein_coding 22 -0.044845957216229 5.07724840963938 -1.78266778135981 0.0763491147249791 0.227718980458903 -6.85621656016608 0.124839431296689 5.14022903761972 0.113628581839278 4.92380469783274 0.391121982098584
ENSG00000270949 RP11-288H12.4 lincRNA 6 0.0592680884966773 -0.46705932359076 0.944168232196945 0.346366730177168 0.570848442998883 -6.85643695249347 0.312948858443718 -0.516131599769552 0.20855451910539 -0.347501414355157 0.191505300604508
ENSG00000234965 SHISA8 protein_coding 22 -0.0587445892503557 -1.58035037913838 -0.648516166000989 0.517489032585381 0.718074551826896 -6.85700229427718 0.393660723836206 -1.4791261230827 0.908790739511938 -1.82696947571042 0.902206522017948
ENSG00000147394 ZNF185 protein_coding X 0.0536797811724335 2.40484864955716 1.49179022120478 0.137528788739605 0.328403192606764 -6.85788296215313 0.180036234653898 2.36276390627827 0.098765706446209 2.50738238772756 0.100888219123908
ENSG00000177981 ASB8 protein_coding 12 -0.0288130604196862 5.38539107374967 -1.79594390159045 0.0742037664860898 0.223677425154019 -6.85802772590413 0.122623781706132 5.40257028968368 0.0371758938214994 5.3435362567468 0.0334652589821566
ENSG00000104408 EIF3E protein_coding 8 0.0372924889046097 6.09314612257431 1.80786879498304 0.0723193597369631 0.220202028349692 -6.85814072697582 0.120718509867534 6.0507818215569 0.127078757858844 6.19636096505307 0.0845662672530179
ENSG00000261005 CTB-58E17.1 lincRNA 17 0.055491561246396 0.0715206856182512 1.05711936603834 0.29189330823488 0.518748000552898 -6.85893729054848 0.284386506758517 0.0422342777582145 0.187268934764703 0.142873024768159 0.201718528109575
ENSG00000197054 ZNF763 protein_coding 19 0.0706062796890015 -0.14584935627148 1.02886821920344 0.304941183454186 0.531688901351096 -6.85897824246875 0.291480929423058 -0.208173555323123 0.377022759513638 0.00599505596343157 0.282298256729651
ENSG00000103356 EARS2 protein_coding 16 -0.0427149416693907 4.6981998636015 -1.75855981483792 0.0803751587272441 0.23529913610491 -6.85907255735501 0.128995001983335 4.74315960716057 0.0650199012848734 4.58866157929397 0.168100148958058
ENSG00000143156 NME7 protein_coding 1 -0.0437049699060707 3.46681746056511 -1.64170611134564 0.102421021372017 0.275146536363493 -6.85909585370907 0.150840026833298 3.51059402347505 0.117749003405257 3.36016183456635 0.268710290212262
ENSG00000197262 CCL4L2 protein_coding 17 -0.105202405285575 -1.73337567727939 -0.64916218544467 0.517072402372052 0.717808629591765 -6.85916671061197 0.393514940728729 -1.75841991620497 1.4392726403228 -1.6723588042607 1.98220570987799
ENSG00000145901 TNIP1 protein_coding 5 -0.0324575404051527 5.44095414128901 -1.79803896485342 0.0738697982402584 0.22300034106324 -6.85925662557332 0.122252592652578 5.45454992197933 0.0639094086676464 5.40782987560715 0.0405046880019794
ENSG00000138380 CARF protein_coding 2 0.0377489948214868 4.38393203439519 1.73703189842727 0.0841157980066654 0.242599025456938 -6.85969249782354 0.13299692590465 4.35517198633668 0.194885837776526 4.45400196966503 0.151769798529237
ENSG00000117399 CDC20 protein_coding 1 -0.0859835417238228 -0.392446701732764 -0.949189938638328 0.343814214729763 0.568740663342314 -6.86015228565886 0.311793337665017 -0.413912654612099 0.806800812295422 -0.340147834717656 0.902274346324366
ENSG00000184277 TM2D3 protein_coding 15 -0.0404449001936609 6.33476080718473 -1.80565718907969 0.0726658285405784 0.220751342007105 -6.86030635249479 0.121019652989011 6.36080702128451 0.0934352389915865 6.27130275828709 0.165147971896587
ENSG00000129270 MMP28 protein_coding 17 -0.052774027552707 2.90735363363141 -1.56334360411976 0.119752418898837 0.302157184903081 -6.86048412572384 0.165647725321328 2.91915533218818 0.601048604638393 2.87860040442038 1.02593345570865
ENSG00000228672 PROB1 protein_coding 5 -0.0600229373460318 1.01418232903638 -1.23477914742686 0.218544331876693 0.434853334426469 -6.86055190111794 0.238394019057479 1.05342605477202 0.516096326736923 0.918570342698625 0.471137280817668
ENSG00000120733 KDM3B protein_coding 5 -0.0283302943483282 6.00560841516375 -1.80700115236705 0.0724551211445055 0.220405051963606 -6.86116472268663 0.120829810877445 6.02013962904729 0.040121589869444 5.97020509406569 0.0471570922915848
ENSG00000176994 SMCR8 protein_coding 17 -0.0574941423693726 2.77080333478698 -1.55132066152686 0.122605524446671 0.30705086049273 -6.86160361649426 0.168330521794117 2.85494733138962 0.866083951164519 2.56579796124601 0.993556778926255
ENSG00000171302 CANT1 protein_coding 17 0.0384223788488231 4.59007366694012 1.74929869331488 0.0819673056122747 0.238428603050147 -6.86189509081898 0.130710629169606 4.59772877010607 0.0959746625658422 4.57142305195399 0.0928565658629118
ENSG00000109654 TRIM2 protein_coding 4 0.0409628342754065 8.75460050442776 1.76674175557131 0.0789897037069372 0.232851687669703 -6.86197918872107 0.127653268983462 8.73057767368175 0.152304453543679 8.81312885569987 0.187811647292431
ENSG00000116903 EXOC8 protein_coding 1 -0.039732023348723 4.3736047472465 -1.73382697417853 0.0846846420955089 0.243622977584772 -6.86199129568822 0.133558273935702 4.39479699132425 0.133533139960863 4.32197273440254 0.132863097550955
ENSG00000118094 TREH protein_coding 11 0.0828564675983009 -0.980762990316416 0.862364142911139 0.389650440665778 0.611781872982332 -6.862169563085 0.335389263322831 -1.02632970376524 1.70162500364443 -0.869745906641098 1.98298915703261
ENSG00000150076 C10ORF68 protein_coding 10 0.0548615008522118 -0.300264702086917 0.990475399973671 0.323289713156525 0.548629521731158 -6.86222037257434 0.300768066620837 -0.353585392186907 0.327498456189016 -0.170356111661487 0.224340129396942
ENSG00000135269 TES protein_coding 7 0.0680182659199801 0.58694229280302 1.16630069177044 0.245057113366202 0.467560834745215 -6.86228003738384 0.25632482891224 0.515345945393399 0.324178687201208 0.761377030128279 0.717761726469353
ENSG00000183682 BMP8A protein_coding 1 -0.0631398911846934 0.544343140518863 -1.14030831194909 0.255693756743875 0.479861977362152 -6.86239085314615 0.263068525223821 0.587954182335414 0.345209005190206 0.438090784093083 0.280809611318249
ENSG00000109758 HGFAC protein_coding 4 0.106075597813192 0.781847859299253 1.21081457048349 0.227575762213959 0.445621707109033 -6.86241816613831 0.244297424733075 0.798192455029836 0.529155125114837 0.742026480610197 0.733456285093263
ENSG00000166295 ANAPC16 protein_coding 10 0.0273877543735441 4.95233522337672 1.77338754731216 0.0778788383894638 0.23108742980056 -6.86250340345638 0.126686072711106 4.90550422697416 0.141782818986123 5.06643256006661 0.167560302359051
ENSG00000099219 ERMP1 protein_coding 9 0.0426200619598231 5.41056288592544 1.79181789646385 0.0748651203499412 0.22503267379353 -6.86253077652133 0.123366752138729 5.37436112436881 0.129727597837146 5.49876354135432 0.206299090802577
ENSG00000129625 REEP5 protein_coding 5 -0.0282629686256621 8.63331892206312 -1.76843983942092 0.0787046345425414 0.232370225841684 -6.86317302794277 0.127389323392805 8.66090821394558 0.173376678917647 8.56610137456768 0.313057826004112
ENSG00000164306 PRIMPOL protein_coding 4 0.0487454407055291 2.30361034935634 1.47298161341987 0.142526561113937 0.335881770259938 -6.86319342959835 0.184136118551362 2.26193889992355 0.0808413011388743 2.40513715342895 0.165026730752238
ENSG00000167261 DPEP2 protein_coding 16 0.0648300190365485 -0.348236151819689 0.962057752974271 0.337328993657093 0.562638237852148 -6.86327639608831 0.308447883868467 -0.378590543974554 0.566835657948624 -0.274281814569655 0.791061955970854
ENSG00000124299 PEPD protein_coding 19 0.0535960893008329 5.46258131268604 1.79672062251534 0.0740798066801002 0.223472215612889 -6.86365126715551 0.122511282333618 5.44489668418062 0.0892849100111501 5.50566749849926 0.0831021291153867
ENSG00000167094 TTC16 protein_coding 9 0.0650923615908985 -0.42969969410625 0.948243610530959 0.344294301444055 0.569093162272784 -6.86411688788494 0.311986583594381 -0.434887172508987 0.299177637499138 -0.417061110361401 0.532213497851679
ENSG00000101977 MCF2 protein_coding X -0.051222450285608 4.26842746503296 -1.72818762099713 0.0856931916893672 0.245481993914682 -6.86455862408827 0.13457741841338 4.34322813563354 0.345571694533648 4.08618583120611 1.25946232016235
ENSG00000111358 GTF2H3 protein_coding 12 0.0331874629741192 4.47371863363868 1.7416450809949 0.0833024807761136 0.241108941423705 -6.86493895390951 0.132180036408139 4.45489292734903 0.0683802193847644 4.51958489987164 0.0317687756346052
ENSG00000167658 EEF2 protein_coding 19 -0.0389536002714433 10.1150019573604 -1.73203537009768 0.0850040001729331 0.244277393399141 -6.86533135896622 0.133917035853276 10.1503371531987 0.130068976180173 10.0289125711362 0.0935177623536975
ENSG00000134262 AP4B1 protein_coding 1 -0.0342586540461208 4.2047338676272 -1.71644124713378 0.0878253652799505 0.249249082606894 -6.86535472951151 0.136642600722876 4.21402920015089 0.0236147626094077 4.18208705747858 0.0293158505528539
ENSG00000138660 AP1AR protein_coding 4 -0.0384556107624984 5.19381998857196 -1.78335767920838 0.0762363879632927 0.227525324750317 -6.86573111958547 0.124733265932351 5.21170718471274 0.123553764704105 5.15024027433807 0.208971171034038
ENSG00000006015 C19orf60 protein_coding 19 0.0445407350812221 5.30900954326488 1.79001727852914 0.075155257705826 0.225649665146497 -6.86663098471401 0.123704997327884 5.29806215353015 0.143320059842254 5.33568136552768 0.120403483947616
ENSG00000136161 RCBTB2 protein_coding 13 0.0410999256799786 3.97294508844936 1.69427275491004 0.091966820225316 0.256169366119365 -6.86710096106698 0.140436418244664 3.93539671094044 0.0603159503257952 4.06442659001655 0.108201387342095
ENSG00000111816 FRK protein_coding 6 0.0706042345244934 1.70201718666624 1.37713245190255 0.170205043974651 0.373982212325568 -6.86740737979842 0.20502343110669 1.66055089739625 0.374949351984205 1.80304414597857 0.520547798704106
ENSG00000137872 SEMA6D protein_coding 15 0.0490537716918507 5.76464114084035 1.79790184535916 0.0738916181160018 0.22300034106324 -6.86819284714922 0.122252592652578 5.7515227477185 0.0998498689856197 5.79660231680994 0.149218694698711
ENSG00000159884 CCDC107 protein_coding 9 0.0572302359729823 0.515778799161768 1.13657972581698 0.257245718303018 0.481189458063994 -6.86819286865046 0.263796272799106 0.49427991625204 0.195188458686128 0.56815789570547 0.207420136229042
ENSG00000129282 MRM1 protein_coding 17 0.049730742921212 2.23515855500759 1.45510780606992 0.147405150813257 0.3428206685775 -6.86855233001234 0.187940141026978 2.2257077181511 0.0781150964545201 2.25818423025795 0.0807935165554467
ENSG00000197191 C9orf169 protein_coding 9 -0.0516734391637543 0.676500818913035 -1.16615425424736 0.245116148460822 0.467560834745215 -6.86880143420836 0.25632482891224 0.697997397573076 0.156318688161392 0.624127336359482 0.256651758050511
ENSG00000101452 DHX35 protein_coding 20 -0.0352943922718866 3.62033097344039 -1.65187279123167 0.100327938947907 0.271122504838456 -6.86901335011971 0.148633984077911 3.63840713211721 0.0301917553620404 3.57629087775505 0.0367564346821195
ENSG00000143537 ADAM15 protein_coding 1 0.0501343714852596 5.32975249842327 1.78555270607208 0.075878639058901 0.227052344826034 -6.86919775171342 0.124473970266073 5.29275719119165 0.176395097822162 5.41988651967849 0.26047345005522
ENSG00000184922 FMNL1 protein_coding 17 -0.0532168712694106 5.41184096842664 -1.78804823678306 0.0754735926992242 0.226264753004703 -6.86959683835981 0.124042198988726 5.49158062622019 0.150640486882668 5.21756616580234 0.769963489994992
ENSG00000162804 SNED1 protein_coding 2 0.0496497427170084 3.95882728969146 1.69274796119007 0.0922573984945986 0.256763349220387 -6.86970704134047 0.140762049917447 3.97033083513383 0.116169953872844 3.93080046988643 0.197534020916995
ENSG00000153930 ANKFN1 protein_coding 17 -0.0576169483203552 -0.574878666871823 -0.904476028432525 0.366968666668504 0.591002945047549 -6.87022100808758 0.323997900419723 -0.535731465359473 0.496536718903708 -0.670255485101912 0.990723110057146
ENSG00000163806 SPDYA protein_coding 2 -0.050689659919843 -0.324395010722719 -0.96669785379074 0.335010017457919 0.56080043731421 -6.87032435846657 0.307440370250013 -0.316782543021253 0.205974809708873 -0.342941750213564 0.245042042382572
ENSG00000080854 IGSF9B protein_coding 11 -0.0826633075076269 2.80239782688087 -1.55311240830191 0.12217696895929 0.306296873933459 -6.87033359995615 0.167917173494932 2.92795705874748 0.921988936360167 2.4964898801513 1.36603004474424
ENSG00000162493 PDPN protein_coding 1 -0.0774713664094054 2.31665368698816 -1.46252949260306 0.145364022528592 0.340006874981834 -6.87062437926272 0.186397571358163 2.3363589524907 0.157150566805289 2.2686444946729 0.479449875746016
ENSG00000205277 MUC12 protein_coding 7 -0.0668241669172423 0.445448733315706 -1.13085972691613 0.259639364582655 0.484032340796786 -6.87068364980772 0.265354789629322 0.465472426170811 0.352478548715852 0.396663736177813 0.406502751891863
ENSG00000138587 MNS1 protein_coding 15 0.0576257714779213 1.52944683770428 1.34521877787251 0.180270222514391 0.386618793970094 -6.87083248124855 0.211951020817735 1.48356710364863 0.218494662244464 1.64122655340352 0.148026115525327
ENSG00000117983 MUC5B protein_coding 11 -0.129819758908286 -0.825198317976971 -0.843915985864189 0.399851950581554 0.620671031041846 -6.8708735782874 0.34026245147175 -0.742496242889123 1.52264880027278 -1.02669064637282 1.10024078523939
ENSG00000108557 RAI1 protein_coding 17 -0.046013980282029 5.92721703217052 -1.79435639574692 0.0744576542981305 0.224173329540726 -6.87161631600524 0.122895644953936 6.00526966150752 0.329361738571423 5.73705244433129 0.355241751091395
ENSG00000074219 TEAD2 protein_coding 19 0.0542096438910451 0.986517913773591 1.22787888372342 0.221117769514421 0.43786203370906 -6.87246539959992 0.240043439350089 0.933907833186515 0.330691976570111 1.1146952010221 0.479162718664927
ENSG00000197992 CLEC9A protein_coding 12 0.127699305420778 -0.829853907953067 0.873906812349437 0.383349494225396 0.606064532396781 -6.87261931229282 0.332254919642777 -0.815003661433306 2.19310326668396 -0.866034508564848 1.29312152886777
ENSG00000166278 C2 protein_coding 6 -0.0571232890287683 -0.157805496471066 -0.991155337865715 0.322958573718563 0.548375130995072 -6.87272703111548 0.30062860527793 -0.114742329529241 0.225813406254898 -0.262723030474785 0.76795300402272
ENSG00000159086 PAXBP1 protein_coding 21 0.0343159212025323 4.71204041963675 1.75135641895179 0.0816113357294094 0.237783384028409 -6.87284535137433 0.130356909090703 4.67579846119042 0.0999490615526428 4.80033900930597 0.185833135112984
ENSG00000196081 ZNF724P protein_coding 19 -0.0654620781517808 -0.724249033264232 -0.884444045224592 0.377652682556794 0.600031433480674 -6.87285680273592 0.328947471857241 -0.678068084215155 0.541855626943131 -0.836762618220164 0.897758242654241
ENSG00000071243 ING3 protein_coding 7 0.0355762605151455 3.42436151314077 1.63086253837144 0.104691925261722 0.278991913093048 -6.8730090067882 0.152948127980914 3.39952178517379 0.113324572020837 3.48488012309667 0.0521314192549372
ENSG00000155849 ELMO1 protein_coding 7 -0.0437762319147679 7.80760596483669 -1.78039879366106 0.0767208261477786 0.228458207711287 -6.8730320694788 0.125244688291959 7.84553172852969 0.110011202810366 7.71520501329375 0.173746834848297
ENSG00000117475 BLZF1 protein_coding 1 -0.0370045696994094 4.29245576549104 -1.71977143795084 0.0872165394899151 0.248176638948114 -6.87345492248617 0.136054668807011 4.29876117096744 0.0978502887581676 4.27709350487582 0.0497652517126062
ENSG00000121289 CEP89 protein_coding 19 0.0430300106656908 3.32484618135859 1.61342948681146 0.108427152152171 0.284619044122336 -6.87362457684998 0.156033017242725 3.31495795432405 0.0479171273225197 3.34893749813367 0.0506938618887496
ENSG00000116729 WLS protein_coding 1 0.0506826651504736 5.51239343000637 1.78591514334815 0.0758197015473042 0.227022774515205 -6.87365506192492 0.124457759317035 5.51023599621347 0.254543657014251 5.51764972324728 0.506609766644325
ENSG00000189298 ZKSCAN3 protein_coding 6 -0.0520096775756415 2.16429794609479 -1.43617124244543 0.152713207287998 0.350414425008365 -6.87384274506395 0.192103167895991 2.17757411209775 0.0765196522233657 2.13195237801485 0.0939635373132875
ENSG00000165474 GJB2 protein_coding 13 -0.108736383529044 -0.438487542821485 -0.952426201706008 0.342175668622363 0.566869484459854 -6.87429391468394 0.310767525468468 -0.363119634789753 1.29822163243005 -0.622111173298797 2.71792860694251
ENSG00000164338 UTP15 protein_coding 5 -0.046644575697943 2.71034215017188 -1.52154299973726 0.129902584448243 0.317622110038662 -6.87445993645877 0.174125861202145 2.73111622630749 0.0823925110902065 2.65972894649601 0.0875799570718881
ENSG00000204428 LY6G5C protein_coding 6 0.0960054506565404 0.940999729346331 1.2212788848036 0.223599652857962 0.440711046838022 -6.87463619718766 0.241605316968106 0.918254289945148 0.307555600162239 0.996415890796487 0.356308470518082
ENSG00000168944 CEP120 protein_coding 5 0.0358934726867793 4.20700446562597 1.71336596459767 0.0883906544674821 0.250223197882036 -6.87488547544882 0.137176627340776 4.18151229625906 0.100860467852303 4.26911266008354 0.0717064668926379
ENSG00000145703 IQGAP2 protein_coding 5 0.0718392084811422 -0.0174064069043954 1.02442721982581 0.307027241063137 0.533925493234401 -6.87493027723573 0.292707067262741 -0.0479524430010784 0.314309645758982 0.057014844676614 0.351806302487813
ENSG00000150093 ITGB1 protein_coding 10 0.0430921284036002 6.25206487164158 1.79891163470843 0.0737310544213833 0.222753213629892 -6.87513118523482 0.122117113176186 6.17215508488492 0.171392899775646 6.44675417028508 0.557921303052517
ENSG00000168404 MLKL protein_coding 16 -0.0926694319052041 1.24639596845656 -1.28916063407061 0.199019251666217 0.410865161457163 -6.87562545223006 0.225243293258075 1.21798719824079 0.710737026394358 1.31561006316409 0.896506504524
ENSG00000148429 USP6NL protein_coding 10 -0.0420109140219379 3.89670796644392 -1.67914553609075 0.0948826312611086 0.261500990649137 -6.87565537911191 0.143359305800382 3.91443609625205 0.0424542184990777 3.85351579563865 0.0838043986378371
ENSG00000107099 DOCK8 protein_coding 9 -0.0781180586503492 1.6535070542256 -1.34427155593746 0.180575637353382 0.387117667929197 -6.87569973518437 0.212224512035804 1.68441231039441 0.671633545294734 1.5782106119234 0.792650586378111
ENSG00000069974 RAB27A protein_coding 15 0.0780583374196475 1.95880615726968 1.41095800963715 0.160006777587316 0.360665270039969 -6.87709975226689 0.197722856081302 1.89913496841411 0.191866426792187 2.10418687193598 0.317047418320618
ENSG00000159069 FBXW5 protein_coding 9 -0.03789589571049 6.48210600733461 -1.79797494613231 0.0738799849017772 0.22300034106324 -6.87746609814497 0.122252592652578 6.51350655417802 0.163848118246845 6.40560285684339 0.0907971409736555
ENSG00000214212 C19orf38 protein_coding 19 0.0586873079608672 -0.962089710664634 0.799833868198631 0.424875871496741 0.643893207497246 -6.8775618852839 0.352993244909878 -1.0092663957445 0.618234347123743 -0.847150150651869 1.36937367782633
ENSG00000088986 DYNLL1 protein_coding 12 0.0368632353880608 8.0207531299614 1.7727171304505 0.0779903157009882 0.231245634955793 -6.87791710110001 0.126772803477104 8.0043272165308 0.128675622913333 8.06077262813777 0.19267071924189
ENSG00000139132 FGD4 protein_coding 12 0.0443311689200851 4.38457732911043 1.72353803244734 0.086532074509525 0.247110571531676 -6.87804960970074 0.135470232456015 4.35244731989089 0.172692977248944 4.46285771520895 0.281777664002553
ENSG00000081853 PCDHGA2 protein_coding 5 0.0789373980165125 1.22039047320607 1.28124108941685 0.201779866130723 0.413939355004796 -6.87870217304503 0.226928618624494 1.25452068723639 0.575759957947529 1.13723686084131 0.746550668183026
ENSG00000163125 RPRD2 protein_coding 1 -0.0327631507039789 5.82131711305769 -1.79382987886265 0.0745420173811173 0.224357407785582 -6.87912646939741 0.12299655978921 5.85593003751337 0.0517644726604484 5.73698744256568 0.0727587724804384
